mz,time,FS__blank11_pos,FS__blank15_pos,FS__blank7_pos,FS_CalCurve_blank2_pos,FS_CalCurve_blank3_pos,FS__BaldegerseeA_pos,FS__BaldegerseeB_pos,FS__Greifensee072A_pos,FS__Greifensee072B_pos,FS__Greifensee082A_pos,FS__Greifensee082B_pos,FS__Greifensee092A_pos,FS__Greifensee092B_pos,FS_CalCurve_AnaA_05_pos,FS_CalCurve_calmix_00005_pos,FS_CalCurve_calmix_0001_pos,FS_CalCurve_calmix_0005_pos,FS_CalCurve_calmix_001_pos,FS_CalCurve_calmix_005_pos,FS_CalCurve_calmix_00625_pos,FS_CalCurve_calmix_0125_pos,FS_CalCurve_calmix_025_pos,FS_CalCurve_CyanoA_05_pos,FS_CalCurve_MC_05_pos,FS_CalCuve_calmix_0025_pos
928.551165,995.014948,NA,NA,NA,NA,NA,366459.2941,NA,NA,451147.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928.715426,1125.814379,NA,NA,NA,224816.69,NA,1028451.924,NA,NA,NA,NA,NA,622116.7548,NA,723357.9202,NA,NA,NA,NA,NA,270249.6834,434380.5401,NA,581840.0085,NA,NA
929.2287683,1091.964824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158028.0026,NA,NA,NA,NA,NA,NA,NA,NA,150054.0181,148434.8009,NA
929.2650168,1199.225753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425910.58,612666.0936,NA,NA
929.4647309,619.5074616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2901172.646,4630311.341,NA,13616457.08,NA
929.5070645,540.6282353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77692.00846,NA,NA,271932.3434,NA
929.5249456,620.7791678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119686.931,1778561.01,4147498.527,8655574.439,NA,20651295.58,433773.918
929.5238707,1135.964387,NA,NA,NA,NA,NA,NA,NA,NA,2934780.088,NA,2644013.95,3464108.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929.5349706,579.8803362,NA,145946.8393,NA,NA,NA,NA,2150134.881,5348468.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667652.695,908252.7039,NA,NA,8644464.386,NA,NA
929.6504952,988.520729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058093.551,1119095.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929.7123975,1034.536901,NA,NA,NA,NA,NA,NA,NA,444839.8326,614972.8357,NA,NA,704471.4796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929.9668416,620.954822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045776.803,2625755.061,5235259.266,NA,14560846.16,NA
930.397269,1027.595641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79633.27385,NA,NA,NA,NA,NA,146241.266,NA,NA,NA
930.469412,620.814931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421127.8865,336560.7674,NA,NA,8732633.387,NA
930.5269132,1134.765532,NA,NA,NA,NA,NA,NA,NA,3365555.616,NA,NA,1548557.553,1890573.04,1883624.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930.5383105,580.0806001,NA,NA,100121.8904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467180.8737,929676.094,NA,3901384.428,NA,NA
930.5278216,621.2080379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739052.0123,NA,NA,3407528.905,NA
930.5405499,959.1793583,NA,NA,NA,NA,NA,NA,NA,814597.3407,NA,820025.2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930.9690966,619.2348389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163978.8121,NA,929490.9138,NA,3222875.496,NA
931.2235184,1198.973813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2387715.954,NA,NA,NA,NA,NA,329746.5483,NA,NA,1851457.908,NA,NA
931.5303178,1136.976439,NA,NA,NA,NA,NA,4313667.77,898645.2529,NA,NA,607733.2111,237133.406,393452.2428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931.53997,1026.755814,NA,NA,NA,NA,NA,NA,NA,2426367.283,NA,NA,847576.4597,NA,3695992.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931.5412971,578.6839642,NA,NA,NA,NA,NA,NA,NA,606649.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231382.645,NA,1076529.026,NA,NA
932.2233449,1198.844381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197859.609,NA,NA,NA,NA,NA,319971.4709,NA,NA,NA,NA,NA
932.4746196,676.7506032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237879.8685,NA,1076421.781,NA
932.4745773,620.7434047,NA,NA,NA,206338.5933,NA,408805.1266,NA,NA,NA,NA,NA,NA,NA,NA,232798.6106,NA,3294611.114,7406383.349,51809739.73,83058148.22,177026551.7,387046246.4,NA,645727822.5,21080753.51
932.5422573,1151.215222,NA,NA,NA,NA,NA,2328403.543,NA,NA,NA,NA,NA,2824974.841,2335995.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932.5437487,1027.795872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485107.4902,1293100.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932.9756554,618.8179749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230514.4332,189470.8656,NA,NA,NA,NA
933.3123253,425.1548661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2354368.162,NA,NA,NA,NA,NA,NA,705776.0356,NA,NA,NA,NA
933.4563451,371.8739802,NA,NA,NA,NA,NA,NA,NA,NA,NA,941670.4368,1951276.064,NA,941726.5601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933.477323,620.7965078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700193.513,3643236.39,24490703.65,43824631.93,90769119.01,194922335.3,NA,340488059.1,10790680.47
933.5462385,1151.505786,NA,NA,NA,NA,NA,725968.2999,NA,778728.1682,NA,758024.2396,NA,NA,523848.1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934.3198064,425.5811309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5250631.552,NA,NA,NA,NA,1523985.102,2001427.353,2870449.579,NA,NA,NA,733576.7914
934.4383748,413.7910983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250264.449,NA,1999023.505,3589766.224,NA,NA,NA,727552.0578
934.4499558,617.2935461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1169608.846,NA,614900.9757,NA
934.4801627,620.7791678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783271.3947,NA,NA,NA,NA,NA,475891.1448,NA,6488053.34,11731091.11,24019323.96,50768491.83,NA,88047097.36,3042387.372
934.4775483,790.3773968,NA,NA,NA,NA,NA,NA,263177.1512,NA,NA,18177144.42,19935550.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934.4905711,423.5331904,NA,NA,NA,NA,NA,20427544.82,4402838.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934.6402266,1102.924861,NA,NA,NA,NA,NA,NA,212398.8371,NA,NA,NA,NA,NA,NA,1776826.959,NA,NA,NA,NA,201089.4347,NA,408989.631,6462127.752,2951140.591,7965107.122,NA
935.3232566,425.9397459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620693.5079,845544.9899,1433287.74,NA,NA,NA,304770.4747
935.4825818,621.2080379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359310.3104,NA,NA,NA,NA,NA,95934.61415,NA,1337120.79,NA,4955559.045,10742361.25,NA,19832510.97,621384.0839
